mmsi,heading,sog,cog,lat,lon,timestamp,length,shiptype
309432000,167.9969551103087,6.79,168.99963,53.764635,8.0442117,"2018-01-29T20:00:35",264.0,80
309432000,168.0,13.199999809265138,169.0,53.764635,8.044211666666667,"2018-01-29T20:00:35",264.0,80
309432000,167.0,13.199999809265137,168.7,53.76403666666667,8.044418333333333,"2018-01-29T20:00:45",264.0,80
309432000,165.99733240530213,6.73,168.7991,53.763451599999996,8.04463,"2018-01-29T20:00:54",264.0,80
309432000,166.0,13.100000381469727,168.8,53.76345166666667,8.04463,"2018-01-29T20:00:55",264.0,80
309432000,164.9946562638232,6.68,168.10008,53.762866599999995,8.044834999999999,"2018-01-29T20:01:04",264.0,80
309432000,165.0,13.000000000000002,168.1,53.76286666666667,8.044835,"2018-01-29T20:01:05",264.0,80
309432000,164.9946562638232,6.58,166.59894,53.762288299999994,8.045086699999999,"2018-01-29T20:01:15",264.0,80
309432000,165.0,12.800000190734865,166.6,53.76228833333333,8.045086666666666,"2018-01-29T20:01:16",264.0,80
309432000,164.9946562638232,6.53,165.80252,53.761618299999995,8.0453817,"2018-01-29T20:01:26",264.0,80
309432000,165.0,12.699999809265138,165.8,53.76161833333333,8.045381666666668,"2018-01-29T20:01:26",264.0,80
309432000,165.0,12.5,165.4,53.761025,8.045618333333334,"2018-01-29T20:01:36",264.0,80
309432000,165.0,12.399999618530273,165.0,53.76052166666667,8.045843333333334,"2018-01-29T20:01:45",264.0,80
309432000,164.9946562638232,6.32,165.00038,53.7599683,8.046045,"2018-01-29T20:01:54",264.0,80
309432000,165.0,12.300000190734863,165.0,53.75996833333333,8.046045,"2018-01-29T20:01:55",264.0,80
309432000,164.9946562638232,6.32,165.40146,53.75942,8.046289999999999,"2018-01-29T20:02:05",264.0,80
309432000,165.0,12.300000190734862,165.4,53.75942,8.04629,"2018-01-29T20:02:05",264.0,80
309432000,164.9946562638232,6.2700000000000005,165.40146,53.758874999999996,8.046555,"2018-01-29T20:02:15",264.0,80
309432000,165.0,12.199999809265135,165.4,53.758875,8.046555,"2018-01-29T20:02:16",264.0,80
309432000,164.0,12.100000381469725,165.3,53.75827,8.046798333333333,"2018-01-29T20:02:26",264.0,80
309432000,164.0,12.0,165.2,53.75774666666667,8.047033333333333,"2018-01-29T20:02:36",264.0,80
309432000,164.0,11.899999618530273,165.4,53.757268333333336,8.047231666666667,"2018-01-29T20:02:45",264.0,80
