mmsi,heading,sog,cog,lat,lon,timestamp,length,shiptype
636014083,164.0,12.300000190734865,164.8,53.708508333333334,8.071061666666667,"2017-12-17T00:57:51",228.0,80
636014083,164.0,12.199999809265137,164.4,53.708015,8.0713,"2017-12-17T00:57:59",228.0,80
636014083,165.0,12.199999809265137,164.0,53.70741833333334,8.071591666666666,"2017-12-17T00:58:11",228.0,80
636014083,165.0,12.199999809265137,164.4,53.706873333333334,8.071848333333334,"2017-12-17T00:58:21",228.0,80
636014083,165.0,12.100000381469728,164.9,53.70632833333333,8.072098333333333,"2017-12-17T00:58:31",228.0,80
636014083,165.0,12.100000381469728,165.2,53.705783333333336,8.072338333333333,"2017-12-17T00:58:41",228.0,80
636014083,164.0,12.100000381469725,165.3,53.70524,8.072578333333333,"2017-12-17T00:58:51",228.0,80
636014083,164.0,12.100000381469728,164.9,53.704748333333335,8.072801666666667,"2017-12-17T00:58:59",228.0,80
636014083,164.0,12.100000381469727,163.9,53.704155,8.073083333333333,"2017-12-17T00:59:11",228.0,80
636014083,165.0,12.100000381469728,163.7,53.70361666666667,8.073348333333334,"2017-12-17T00:59:21",228.0,80
636014083,165.0,12.100000381469727,164.3,53.70307666666667,8.073603333333333,"2017-12-17T00:59:31",228.0,80
636014083,165.0,12.100000381469725,164.5,53.702535,8.073865,"2017-12-17T00:59:41",228.0,80
636014083,165.0,12.100000381469727,164.7,53.70199,8.07412,"2017-12-17T00:59:51",228.0,80
636014083,165.0,12.100000381469728,164.9,53.701501666666665,8.074343333333333,"2017-12-17T00:59:59",228.0,80
636014083,165.0,12.100000381469725,165.1,53.700963333333334,8.07459,"2017-12-17T01:00:10",228.0,80
636014083,165.0,12.100000381469725,165.1,53.70036833333333,8.074858333333333,"2017-12-17T01:00:21",228.0,80
636014083,165.0,12.100000381469727,165.0,53.69982666666667,8.075101666666667,"2017-12-17T01:00:31",228.0,80
636014083,165.0,12.100000381469728,164.8,53.69929,8.07535,"2017-12-17T01:00:41",228.0,80
636014083,165.0,12.000000000000002,164.8,53.698751666666666,8.075596666666666,"2017-12-17T01:00:51",228.0,80
636014083,164.0,12.000000000000002,164.8,53.69822166666667,8.075846666666667,"2017-12-17T01:01",228.0,80
636014083,164.0,11.899999618530275,164.7,53.69774833333334,8.076083333333333,"2017-12-17T01:01:10",228.0,80
636014083,165.0,11.800000190734865,164.6,53.697176666666664,8.076365,"2017-12-17T01:01:21",228.0,80
636014083,165.0,11.699999809265138,164.7,53.69665833333333,8.076605,"2017-12-17T01:01:31",228.0,80
636014083,165.0,11.600000381469727,164.8,53.69614166666667,8.076846666666667,"2017-12-17T01:01:41",228.0,80
636014083,165.0,11.500000000000002,164.8,53.695631666666664,8.077095,"2017-12-17T01:01:51",228.0,80
636014083,165.0,11.399999618530272,164.5,53.69512666666667,8.077343333333333,"2017-12-17T01:02",228.0,80
636014083,165.0,11.300000190734865,164.4,53.694678333333336,8.077556666666666,"2017-12-17T01:02:10",228.0,80
636014083,165.0,11.300000190734863,165.2,53.69412333333333,8.0778,"2017-12-17T01:02:21",228.0,80
636014083,165.0,11.199999809265137,165.7,53.69361333333333,8.078011666666667,"2017-12-17T01:02:31",228.0,80
636014083,165.0,11.100000381469727,165.1,53.693113333333336,8.07824,"2017-12-17T01:02:41",228.0,80
636014083,165.0,11.100000381469727,164.9,53.692618333333336,8.078473333333333,"2017-12-17T01:02:51",228.0,80
636014083,165.0,11.0,165.0,53.69212666666667,8.078696666666668,"2017-12-17T01:03",228.0,80
636014083,165.0,11.0,165.1,53.69169,8.078896666666667,"2017-12-17T01:03:10",228.0,80
636014083,165.0,10.800000190734863,165.2,53.691163333333336,8.07914,"2017-12-17T01:03:21",228.0,80
636014083,164.0,10.699999809265137,166.4,53.69068,8.079338333333334,"2017-12-17T01:03:31",228.0,80
636014083,162.0,10.5,167.7,53.690196666666665,8.079508333333333,"2017-12-17T01:03:41",228.0,80
636014083,161.0,10.399999618530273,166.2,53.689728333333335,8.07969,"2017-12-17T01:03:51",228.0,80
636014083,160.0,10.199999809265137,163.1,53.689278333333334,8.07993,"2017-12-17T01:04",228.0,80
636014083,160.0,10.100000381469727,162.2,53.68888166666667,8.080145,"2017-12-17T01:04:10",228.0,80
636014083,160.0,9.899999618530273,162.8,53.68839666666667,8.080398333333333,"2017-12-17T01:04:21",228.0,80
636014083,159.0,9.800000190734863,161.7,53.687965,8.080641666666667,"2017-12-17T01:04:31",228.0,80
636014083,159.0,9.699999809265137,160.9,53.68754166666667,8.080891666666666,"2017-12-17T01:04:41",228.0,80
636014083,159.0,9.600000381469727,159.9,53.687128333333334,8.081148333333333,"2017-12-17T01:04:51",228.0,80
636014083,160.0,9.5,159.4,53.68672333333333,8.081406666666666,"2017-12-17T01:05",228.0,80
636014083,160.0,9.399999618530273,159.6,53.68635833333333,8.08163,"2017-12-17T01:05:10",228.0,80
636014083,160.0,9.300000190734865,160.4,53.68591166666667,8.0819,"2017-12-17T01:05:20",228.0,80
636014083,159.0,9.199999809265137,162.0,53.68550666666667,8.082123333333334,"2017-12-17T01:05:31",228.0,80
636014083,157.0,9.199999809265137,163.2,53.6851,8.082321666666667,"2017-12-17T01:05:41",228.0,80
636014083,155.0,9.100000381469727,162.7,53.68474,8.082531666666666,"2017-12-17T01:05:49",228.0,80
636014083,154.0,9.0,160.6,53.68431,8.082801666666667,"2017-12-17T01:06",228.0,80
636014083,152.0,8.899999618530273,158.8,53.68396166666667,8.083031666666667,"2017-12-17T01:06:10",228.0,80
636014083,151.0,8.699999809265138,157.0,53.683551666666666,8.083321666666667,"2017-12-17T01:06:20",228.0,80
636014083,150.0,8.600000381469727,154.8,53.683191666666666,8.08361,"2017-12-17T01:06:31",228.0,80
636014083,149.0,8.5,152.3,53.68284333333333,8.083923333333333,"2017-12-17T01:06:41",228.0,80
636014083,149.0,8.5,151.1,53.68253833333333,8.084211666666667,"2017-12-17T01:06:49",228.0,80
636014083,149.0,8.399999618530273,150.2,53.68216,8.084578333333333,"2017-12-17T01:07",228.0,80
636014083,149.0,8.399999618530273,149.7,53.68185833333333,8.08488,"2017-12-17T01:07:10",228.0,80
636014083,149.0,8.300000190734863,149.3,53.681491666666666,8.085245,"2017-12-17T01:07:20",228.0,80
636014083,149.0,8.199999809265137,148.7,53.68116166666667,8.08558,"2017-12-17T01:07:31",228.0,80
636014083,149.0,8.199999809265137,148.6,53.680835,8.085908333333334,"2017-12-17T01:07:41",228.0,80
636014083,149.0,8.0,149.5,53.68053666666667,8.086188333333334,"2017-12-17T01:07:49",228.0,80
636014083,148.0,8.0,150.2,53.68018166666667,8.08653,"2017-12-17T01:08",228.0,80
636014083,148.0,7.900000095367432,148.6,53.679903333333336,8.086825,"2017-12-17T01:08:10",228.0,80
636014083,148.0,7.800000190734862,148.0,53.67957,8.087181666666666,"2017-12-17T01:08:20",228.0,80
636014083,148.0,7.699999809265137,147.6,53.679271666666665,8.087506666666666,"2017-12-17T01:08:30",228.0,80
636014083,148.0,7.699999809265137,146.9,53.67898,8.087835,"2017-12-17T01:08:41",228.0,80
636014083,148.0,7.599999904632568,146.3,53.678718333333336,8.088131666666667,"2017-12-17T01:08:49",228.0,80
636014083,148.0,7.500000000000001,146.3,53.678435,8.088455,"2017-12-17T01:08:59",228.0,80
636014083,148.0,7.500000000000001,146.9,53.678151666666665,8.08877,"2017-12-17T01:09:10",228.0,80
636014083,148.0,7.300000190734864,147.2,53.67783333333333,8.089113333333334,"2017-12-17T01:09:20",228.0,80
636014083,148.0,7.300000190734863,147.3,53.677545,8.089426666666666,"2017-12-17T01:09:30",228.0,80
636014083,148.0,7.199999809265137,147.4,53.677258333333334,8.08974,"2017-12-17T01:09:41",228.0,80
636014083,148.0,7.199999809265136,147.5,53.677005,8.090015,"2017-12-17T01:09:49",228.0,80
636014083,148.0,7.099999904632568,147.4,53.67672833333334,8.090316666666666,"2017-12-17T01:09:59",228.0,80
636014083,147.0,7.099999904632568,147.4,53.67646333333333,8.090605,"2017-12-17T01:10:10",228.0,80
636014083,147.0,7.000000000000001,146.9,53.67616833333334,8.09093,"2017-12-17T01:10:20",228.0,80
636014083,147.0,7.000000000000001,146.7,53.6759,8.09123,"2017-12-17T01:10:30",228.0,80
636014083,147.0,6.9000000953674325,146.7,53.675641666666664,8.091528333333333,"2017-12-17T01:10:41",228.0,80
636014083,148.0,6.9000000953674325,146.5,53.675405,8.091798333333333,"2017-12-17T01:10:49",228.0,80
636014083,148.0,6.800000190734863,146.1,53.675145,8.092095,"2017-12-17T01:10:59",228.0,80
636014083,148.0,6.699999809265138,146.7,53.67485166666667,8.092416666666667,"2017-12-17T01:11:11",228.0,80
636014083,148.0,6.699999809265136,147.7,53.67458666666667,8.092695,"2017-12-17T01:11:20",228.0,80
636014083,148.0,6.599999904632568,148.4,53.674326666666666,8.092968333333333,"2017-12-17T01:11:30",228.0,80
636014083,148.0,6.599999904632568,148.7,53.67406666666667,8.093241666666666,"2017-12-17T01:11:41",228.0,80
636014083,148.0,6.599999904632568,149.5,53.673831666666665,8.093478333333334,"2017-12-17T01:11:49",228.0,80
636014083,147.0,6.5,149.8,53.67357333333333,8.093738333333333,"2017-12-17T01:11:59",228.0,80
636014083,147.0,6.400000095367432,147.8,53.67329333333333,8.09404,"2017-12-17T01:12:11",228.0,80
636014083,147.0,6.400000095367431,147.1,53.67303666666667,8.094316666666666,"2017-12-17T01:12:20",228.0,80
636014083,147.0,6.400000095367432,147.3,53.672785,8.094586666666666,"2017-12-17T01:12:30",228.0,80
636014083,147.0,6.300000190734863,147.4,53.672536666666666,8.094851666666667,"2017-12-17T01:12:41",228.0,80
