mmsi,heading,sog,cog,lat,lon,timestamp,length,shiptype
235087214,167.00000854678106,4.570000000000001,163.99771,53.732028299999996,8.060525,"2018-02-01T04:19:02",285.0,80
235087214,167.00000854678106,4.47,164.10085,53.7316,8.0607267,"2018-02-01T04:19:13",285.0,80
235087214,165.99733240530213,4.47,164.10085,53.73045,8.06115,"2018-02-01T04:19:42",285.0,80
235087214,167.00000854678106,4.26,165.60199,53.729254999999995,8.0617933,"2018-02-01T04:20:13",285.0,80
235087214,167.00000854678106,4.21,163.2013,53.7281166,8.062249999999999,"2018-02-01T04:20:42",285.0,80
235087214,167.00000854678106,4.259999999999999,161.60275,53.7276883,8.0625017,"2018-02-01T04:20:53",285.0,80
235087214,167.00000854678106,4.420000000000001,162.39915,53.7273366,8.0626567,"2018-02-01T04:21:02",285.0,80
235087214,167.00000854678106,4.42,163.00076,53.7269066,8.06285,"2018-02-01T04:21:13",285.0,80
235087214,167.00000854678106,4.5200000000000005,161.90068,53.72575,8.0633,"2018-02-01T04:21:42",285.0,80
235087214,165.99733240530213,4.5200000000000005,165.00038,53.724566599999996,8.0638167,"2018-02-01T04:22:13",285.0,80
235087214,167.00000854678106,4.679999999999999,165.80252,53.723383299999995,8.06435,"2018-02-01T04:22:42",285.0,80
235087214,167.00000854678106,4.42,165.20093,53.7225833,8.0647167,"2018-02-01T04:23:02",285.0,80
235087214,165.99733240530213,4.26,162.80023,53.72215,8.0649,"2018-02-01T04:23:13",285.0,80
235087214,165.99733240530213,4.57,157.29984,53.721753299999996,8.06514,"2018-02-01T04:23:23",285.0,80
235087214,165.99733240530213,4.619999999999999,163.2013,53.7213833,8.0652333,"2018-02-01T04:23:32",285.0,80
235087214,167.00000854678106,4.679999999999999,167.20055,53.7209833,8.0654333,"2018-02-01T04:23:42",285.0,80
235087214,167.00000854678106,4.619999999999999,166.19786,53.720549999999996,8.0656333,"2018-02-01T04:23:53",285.0,80
235087214,167.00000854678106,4.73,164.5019,53.720183299999995,8.0657833,"2018-02-01T04:24:02",285.0,80
235087214,167.00000854678106,4.5200000000000005,166.301,53.719755,8.066033299999999,"2018-02-01T04:24:13",285.0,80
235087214,167.00000854678106,4.42,163.2987,53.71935,8.066196699999999,"2018-02-01T04:24:23",285.0,80
235087214,167.00000854678106,4.5200000000000005,162.59969,53.7189833,8.0662833,"2018-02-01T04:24:32",285.0,80
235087214,167.00000854678106,4.62,165.0978,53.718566599999996,8.06645,"2018-02-01T04:24:42",285.0,80
235087214,165.99733240530213,4.73,167.00002,53.718143299999994,8.0667033,"2018-02-01T04:24:53",285.0,80
235087214,167.00000854678106,4.68,167.00002,53.7177666,8.066799999999999,"2018-02-01T04:25:02",285.0,80
235087214,165.99733240530213,4.83,168.1975,53.717338299999994,8.067046699999999,"2018-02-01T04:25:13",285.0,80
235087214,167.00000854678106,4.68,168.30063,53.716935,8.0672183,"2018-02-01T04:25:23",285.0,80
235087214,167.00000854678106,4.57,169.60124,53.716575,8.06737,"2018-02-01T04:25:32",285.0,80
235087214,165.99733240530213,4.57,167.00002,53.7161666,8.0674833,"2018-02-01T04:25:42",285.0,80
235087214,167.00000854678106,4.5200000000000005,162.50229,53.7149283,8.068071699999999,"2018-02-01T04:26:13",285.0,80
235087214,167.00000854678106,4.57,163.2987,53.71375,8.0685,"2018-02-01T04:26:42",285.0,80
235087214,165.99733240530213,4.68,162.50229,53.7133183,8.0687333,"2018-02-01T04:26:53",285.0,80
235087214,165.99733240530213,4.679999999999999,163.00076,53.71295,8.0688167,"2018-02-01T04:27:02",285.0,80
235087214,167.00000854678106,4.47,163.99771,53.7113333,8.0695,"2018-02-01T04:27:42",285.0,80
235087214,167.00000854678106,4.47,165.99733,53.7109083,8.06974,"2018-02-01T04:27:53",285.0,80
235087214,167.00000854678106,4.419999999999999,166.3984,53.710499999999996,8.069833299999999,"2018-02-01T04:28:04",285.0,80
235087214,165.99733240530213,4.32,164.30138,53.7093166,8.0702833,"2018-02-01T04:28:32",285.0,80
235087214,165.99733240530213,4.569999999999999,164.30138,53.70889,8.0705367,"2018-02-01T04:28:43",285.0,80
235087214,165.99733240530213,4.160000000000001,165.29832,53.7072833,8.071235,"2018-02-01T04:29:23",285.0,80
235087214,165.99733240530213,4.26,163.09816,53.7069,8.071316699999999,"2018-02-01T04:29:32",285.0,80
235087214,165.99733240530213,4.32,162.70282,53.7064733,8.0715617,"2018-02-01T04:29:43",285.0,80
235087214,164.9946562638232,4.32,162.59969,53.7060683,8.0717167,"2018-02-01T04:29:53",285.0,80
