mmsi,heading,sog,cog,lat,lon,timestamp,length,shiptype
477636200,39.0,2.200000047683716,41.9,53.590565,8.160198333333334,"2018-02-21T21:27:05",337.0,70
477636200,38.0,2.200000047683716,41.3,53.590581666666665,8.160223333333333,"2018-02-21T21:27:08",337.0,70
477636200,37.0,2.299999952316284,40.6,53.590621666666664,8.16027,"2018-02-21T21:27:12",337.0,70
477636200,36.0,2.299999952316284,40.0,53.590648333333334,8.1603,"2018-02-21T21:27:15",337.0,70
477636200,34.0,2.299999952316284,38.8,53.59067833333334,8.16034,"2018-02-21T21:27:19",337.0,70
477636200,34.0,2.299999952316284,38.2,53.590696666666666,8.160365,"2018-02-21T21:27:21",337.0,70
477636200,33.0,2.299999952316284,37.2,53.590725,8.160405,"2018-02-21T21:27:25",337.0,70
477636200,32.0,2.299999952316284,36.6,53.590755,8.16044,"2018-02-21T21:27:28",337.0,70
477636200,30.0,2.4000000953674316,35.6,53.590808333333335,8.160505,"2018-02-21T21:27:33",337.0,70
477636200,29.0,2.400000095367432,35.2,53.59081833333333,8.160516666666666,"2018-02-21T21:27:35",337.0,70
477636200,28.0,2.4000000953674316,33.7,53.59087,8.160578333333333,"2018-02-21T21:27:39",337.0,70
477636200,27.0,2.4000000953674316,32.8,53.59091333333333,8.160623333333334,"2018-02-21T21:27:43",337.0,70
477636200,26.0,2.4000000953674316,32.0,53.59094666666667,8.160658333333334,"2018-02-21T21:27:46",337.0,70
477636200,25.0,2.4000000953674316,31.5,53.59098,8.160683333333333,"2018-02-21T21:27:49",337.0,70
477636200,24.0,2.4000000953674316,31.2,53.59100166666666,8.160705,"2018-02-21T21:27:51",337.0,70
477636200,23.0,2.5,30.5,53.59103666666667,8.16075,"2018-02-21T21:27:55",337.0,70
477636200,22.0,2.5,29.5,53.59106333333333,8.16078,"2018-02-21T21:27:59",337.0,70
477636200,21.0,2.5,28.8,53.591091666666664,8.160805,"2018-02-21T21:28:01",337.0,70
477636200,20.0,2.5,27.9,53.591123333333336,8.160828333333333,"2018-02-21T21:28:04",337.0,70
477636200,19.0,2.5,26.7,53.59115833333333,8.160846666666666,"2018-02-21T21:28:08",337.0,70
477636200,18.0,2.5,25.8,53.59120166666667,8.160868333333333,"2018-02-21T21:28:11",337.0,70
477636200,17.0,2.5,24.5,53.59124166666667,8.160895,"2018-02-21T21:28:15",337.0,70
477636200,16.0,2.5,23.7,53.59128333333334,8.160925,"2018-02-21T21:28:19",337.0,70
477636200,15.0,2.5999999046325684,22.7,53.59130833333333,8.160936666666666,"2018-02-21T21:28:21",337.0,70
477636200,14.0,2.5999999046325684,21.8,53.591345,8.160961666666667,"2018-02-21T21:28:25",337.0,70
477636200,13.0,2.700000047683716,20.6,53.591393333333336,8.160996666666666,"2018-02-21T21:28:29",337.0,70
477636200,12.0,2.700000047683716,19.7,53.591445,8.161021666666667,"2018-02-21T21:28:32",337.0,70
477636200,12.0,2.799999952316284,18.6,53.59146833333333,8.161031666666666,"2018-02-21T21:28:35",337.0,70
477636200,11.0,2.900000095367432,16.8,53.591528333333336,8.161056666666667,"2018-02-21T21:28:39",337.0,70
477636200,10.0,2.900000095367432,16.3,53.59156333333333,8.161075,"2018-02-21T21:28:42",337.0,70
477636200,10.0,3.0000000000000004,15.5,53.591591666666666,8.161081666666666,"2018-02-21T21:28:44",337.0,70
477636200,9.0,3.0,14.6,53.59164833333333,8.161108333333333,"2018-02-21T21:28:49",337.0,70
477636200,9.0,3.099999904632569,13.8,53.59170833333334,8.161143333333333,"2018-02-21T21:28:52",337.0,70
477636200,8.0,3.099999904632568,13.3,53.59173666666667,8.161158333333333,"2018-02-21T21:28:54",337.0,70
477636200,8.0,3.200000047683716,12.0,53.5918,8.161186666666667,"2018-02-21T21:28:59",337.0,70
477636200,6.0,3.4000000953674316,10.5,53.591948333333335,8.161241666666667,"2018-02-21T21:29:08",337.0,70
477636200,5.0,3.5999999046325684,8.3,53.59213,8.161276666666666,"2018-02-21T21:29:19",337.0,70
477636200,3.0,3.7999999523162846,6.4,53.59229666666667,8.161311666666666,"2018-02-21T21:29:29",337.0,70
477636200,2.0,3.9000000953674316,4.2,53.59249666666667,8.161336666666667,"2018-02-21T21:29:39",337.0,70
477636200,1.0,4.099999904632568,2.5,53.59268,8.161345,"2018-02-21T21:29:49",337.0,70
477636200,0.0,4.300000190734863,1.1,53.59289666666667,8.16134,"2018-02-21T21:29:59",337.0,70
477636200,359.0,4.400000095367432,0.6,53.59309,8.161333333333333,"2018-02-21T21:30:08",337.0,70
477636200,358.0,4.599999904632568,359.6,53.59330666666666,8.161335,"2018-02-21T21:30:19",337.0,70
477636200,357.0,4.699999809265137,359.4,53.59352833333333,8.16134,"2018-02-21T21:30:29",337.0,70
477636200,355.0,5.0,357.8,53.593983333333334,8.16133,"2018-02-21T21:30:49",337.0,70
477636200,355.0,5.099999904632568,356.5,53.594215,8.161306666666666,"2018-02-21T21:30:59",337.0,70
477636200,355.0,5.300000190734863,355.2,53.59442,8.161283333333333,"2018-02-21T21:31:08",337.0,70
477636200,354.0,5.400000095367431,353.1,53.59470666666667,8.161241666666667,"2018-02-21T21:31:19",337.0,70
477636200,354.0,5.500000000000001,353.0,53.59498833333333,8.161191666666667,"2018-02-21T21:31:29",337.0,70
477636200,354.0,5.699999809265137,352.7,53.59529,8.161133333333334,"2018-02-21T21:31:39",337.0,70
477636200,354.0,5.800000190734864,353.9,53.595535,8.161065,"2018-02-21T21:31:49",337.0,70
477636200,353.0,5.900000095367432,354.0,53.59576333333333,8.161018333333333,"2018-02-21T21:31:59",337.0,70
477636200,353.0,6.0,354.9,53.596015,8.160971666666667,"2018-02-21T21:32:08",337.0,70
477636200,351.0,6.099999904632569,354.8,53.59636,8.160923333333333,"2018-02-21T21:32:19",337.0,70
477636200,351.0,6.199999809265136,353.6,53.59661833333333,8.160861666666667,"2018-02-21T21:32:28",337.0,70
477636200,350.0,6.300000190734864,351.8,53.59695333333333,8.160786666666667,"2018-02-21T21:32:39",337.0,70
477636200,350.0,6.4000000953674325,351.0,53.59722166666667,8.160706666666666,"2018-02-21T21:32:49",337.0,70
477636200,350.0,6.5,349.7,53.59750666666667,8.160615,"2018-02-21T21:32:59",337.0,70
477636200,350.0,6.699999809265137,349.7,53.597838333333335,8.160521666666666,"2018-02-21T21:33:09",337.0,70
477636200,350.0,6.800000190734864,348.8,53.598115,8.160433333333334,"2018-02-21T21:33:19",337.0,70
477636200,350.0,6.900000095367432,349.2,53.598396666666666,8.16037,"2018-02-21T21:33:28",337.0,70
477636200,350.0,7.000000000000001,348.9,53.59877,8.16024,"2018-02-21T21:33:39",337.0,70
477636200,350.0,7.099999904632569,349.3,53.59909833333333,8.160145,"2018-02-21T21:33:49",337.0,70
477636200,350.0,7.199999809265138,348.8,53.59943166666667,8.160013333333334,"2018-02-21T21:33:59",337.0,70
477636200,350.0,7.300000190734863,349.3,53.59979333333333,8.159891666666667,"2018-02-21T21:34:09",337.0,70
477636200,349.0,7.400000095367432,349.4,53.60009,8.159768333333334,"2018-02-21T21:34:19",337.0,70
477636200,349.0,7.500000000000001,350.2,53.600411666666666,8.159681666666666,"2018-02-21T21:34:28",337.0,70
477636200,348.0,7.599999904632569,349.5,53.600795,8.159586666666666,"2018-02-21T21:34:39",337.0,70
477636200,348.0,7.699999809265138,349.5,53.60111166666667,8.159491666666666,"2018-02-21T21:34:49",337.0,70
477636200,348.0,7.800000190734864,347.9,53.60147833333333,8.159375,"2018-02-21T21:34:59",337.0,70
477636200,348.0,7.9000000953674325,348.0,53.60187,8.159181666666667,"2018-02-21T21:35:09",337.0,70
477636200,348.0,7.900000095367432,347.3,53.602235,8.159065,"2018-02-21T21:35:19",337.0,70
477636200,348.0,8.0,347.3,53.60252833333333,8.158965,"2018-02-21T21:35:28",337.0,70
477636200,348.0,8.100000381469727,346.9,53.60297,8.158743333333334,"2018-02-21T21:35:39",337.0,70
477636200,348.0,8.199999809265137,347.4,53.60331166666667,8.158631666666667,"2018-02-21T21:35:48",337.0,70
477636200,348.0,8.300000190734863,347.0,53.603678333333335,8.158518333333333,"2018-02-21T21:35:59",337.0,70
477636200,348.0,8.399999618530273,347.4,53.60408,8.158365,"2018-02-21T21:36:09",337.0,70
477636200,348.0,8.399999618530273,347.4,53.60442833333333,8.15824,"2018-02-21T21:36:19",337.0,70
477636200,348.0,8.5,347.5,53.604835,8.158108333333333,"2018-02-21T21:36:28",337.0,70
477636200,348.0,8.600000381469727,347.4,53.60528333333333,8.157926666666667,"2018-02-21T21:36:39",337.0,70
477636200,347.0,8.600000381469727,347.2,53.60564333333333,8.157761666666667,"2018-02-21T21:36:48",337.0,70
477636200,348.0,8.699999809265137,347.1,53.60602333333333,8.157641666666667,"2018-02-21T21:36:59",337.0,70
477636200,348.0,8.800000190734863,346.7,53.606445,8.157455,"2018-02-21T21:37:09",337.0,70
477636200,348.0,8.800000190734863,347.1,53.606845,8.15732,"2018-02-21T21:37:19",337.0,70
477636200,348.0,8.899999618530273,346.9,53.60717666666667,8.157208333333333,"2018-02-21T21:37:28",337.0,70
477636200,348.0,9.0,347.2,53.60766,8.157008333333334,"2018-02-21T21:37:39",337.0,70
477636200,348.0,9.0,347.1,53.60801,8.156886666666667,"2018-02-21T21:37:48",337.0,70
477636200,348.0,9.100000381469728,347.3,53.60840666666667,8.156705,"2018-02-21T21:37:59",337.0,70
477636200,348.0,9.100000381469727,347.1,53.60877333333333,8.156541666666667,"2018-02-21T21:38:08",337.0,70
477636200,348.0,9.199999809265137,347.2,53.60923,8.156373333333333,"2018-02-21T21:38:19",337.0,70
477636200,347.0,9.300000190734863,347.0,53.60968166666667,8.156183333333333,"2018-02-21T21:38:29",337.0,70
477636200,347.0,9.399999618530273,347.1,53.610125,8.156021666666666,"2018-02-21T21:38:39",337.0,70
477636200,347.0,9.500000000000002,347.8,53.61051,8.1559,"2018-02-21T21:38:48",337.0,70
477636200,346.0,9.5,348.0,53.610953333333335,8.155768333333333,"2018-02-21T21:38:58",337.0,70
477636200,346.0,9.600000381469727,347.3,53.61136,8.155635,"2018-02-21T21:39:08",337.0,70
477636200,345.0,9.699999809265137,346.1,53.61186333333333,8.1554,"2018-02-21T21:39:19",337.0,70
477636200,345.0,9.699999809265137,345.6,53.612291666666664,8.1552,"2018-02-21T21:39:29",337.0,70
477636200,345.0,9.800000190734865,344.9,53.612735,8.155008333333333,"2018-02-21T21:39:39",337.0,70
477636200,346.0,9.899999618530273,345.2,53.613126666666666,8.154813333333333,"2018-02-21T21:39:48",337.0,70
477636200,346.0,10.0,345.2,53.61355666666667,8.154613333333334,"2018-02-21T21:39:58",337.0,70
477636200,346.0,10.0,345.6,53.614025,8.154456666666666,"2018-02-21T21:40:08",337.0,70
477636200,346.0,10.199999809265137,345.4,53.614506666666664,8.154298333333333,"2018-02-21T21:40:19",337.0,70
477636200,346.0,10.300000190734863,345.6,53.615033333333336,8.15406,"2018-02-21T21:40:29",337.0,70
477636200,346.0,10.5,345.4,53.61552,8.153851666666666,"2018-02-21T21:40:39",337.0,70
477636200,346.0,10.600000381469727,345.4,53.61595666666667,8.153635,"2018-02-21T21:40:48",337.0,70
477636200,346.0,10.699999809265137,345.4,53.616416666666666,8.153411666666667,"2018-02-21T21:40:58",337.0,70
477636200,345.0,10.800000190734863,345.4,53.61685666666666,8.153211666666667,"2018-02-21T21:41:08",337.0,70
477636200,345.0,10.899999618530273,345.3,53.61739333333333,8.15297,"2018-02-21T21:41:19",337.0,70
477636200,345.0,11.000000000000002,344.9,53.617956666666664,8.152708333333333,"2018-02-21T21:41:29",337.0,70
477636200,346.0,11.100000381469725,345.0,53.61839833333333,8.152505,"2018-02-21T21:41:38",337.0,70
477636200,346.0,11.199999809265137,345.1,53.618883333333336,8.152308333333334,"2018-02-21T21:41:48",337.0,70
477636200,346.0,11.300000190734863,345.3,53.61937666666667,8.152081666666666,"2018-02-21T21:41:58",337.0,70
477636200,345.0,11.399999618530273,345.4,53.61987666666667,8.151875,"2018-02-21T21:42:08",337.0,70
477636200,344.0,11.499999999999998,346.6,53.620401666666666,8.151641666666666,"2018-02-21T21:42:19",337.0,70
477636200,343.0,11.600000381469727,346.7,53.62097166666667,8.151408333333332,"2018-02-21T21:42:29",337.0,70
477636200,343.0,11.600000381469725,346.6,53.621075,8.151363333333334,"2018-02-21T21:42:31",337.0,70
477636200,343.0,11.600000381469727,346.7,53.621075,8.151363333333334,"2018-02-21T21:42:31",337.0,70
477636200,342.0,11.600000381469727,346.5,53.62123,8.1513,"2018-02-21T21:42:34",337.0,70
477636200,341.0,11.600000381469727,346.4,53.621388333333336,8.151236666666666,"2018-02-21T21:42:38",337.0,70
477636200,340.0,11.699999809265138,346.1,53.621651666666665,8.151128333333334,"2018-02-21T21:42:42",337.0,70
477636200,340.0,11.699999809265137,346.0,53.62175666666667,8.151085,"2018-02-21T21:42:44",337.0,70
477636200,339.0,11.699999809265137,345.6,53.621965,8.150993333333334,"2018-02-21T21:42:48",337.0,70
477636200,338.0,11.699999809265137,345.2,53.62217166666667,8.150901666666666,"2018-02-21T21:42:52",337.0,70
477636200,337.0,11.699999809265137,345.0,53.62227,8.150855,"2018-02-21T21:42:54",337.0,70
477636200,336.0,11.699999809265137,344.4,53.62247166666667,8.150753333333334,"2018-02-21T21:42:58",337.0,70
477636200,336.0,11.699999809265138,343.8,53.62263166666666,8.150673333333334,"2018-02-21T21:43:01",337.0,70
477636200,335.0,11.699999809265137,343.1,53.62278833333333,8.150588333333333,"2018-02-21T21:43:05",337.0,70
477636200,334.0,11.699999809265137,342.0,53.622995,8.15047,"2018-02-21T21:43:08",337.0,70
477636200,333.0,11.699999809265138,340.9,53.623196666666665,8.150343333333334,"2018-02-21T21:43:13",337.0,70
477636200,333.0,11.600000381469725,340.0,53.623345,8.150243333333334,"2018-02-21T21:43:16",337.0,70
477636200,332.0,11.600000381469725,339.1,53.62354333333333,8.150095,"2018-02-21T21:43:19",337.0,70
477636200,331.0,11.600000381469727,336.2,53.62397166666667,8.149768333333334,"2018-02-21T21:43:29",337.0,70
477636200,331.0,11.600000381469727,334.8,53.624401666666664,8.14943,"2018-02-21T21:43:38",337.0,70
477636200,330.0,11.600000381469727,334.0,53.624948333333336,8.149,"2018-02-21T21:43:48",337.0,70
477636200,329.0,11.600000381469727,333.6,53.62543,8.148573333333333,"2018-02-21T21:43:58",337.0,70
477636200,328.0,11.699999809265137,332.8,53.62591333333334,8.148178333333334,"2018-02-21T21:44:08",337.0,70
477636200,328.0,11.699999809265138,330.8,53.626385,8.147726666666667,"2018-02-21T21:44:18",337.0,70
477636200,328.0,11.699999809265137,329.7,53.626868333333334,8.147276666666667,"2018-02-21T21:44:29",337.0,70
477636200,328.0,11.699999809265137,329.4,53.627325,8.146793333333333,"2018-02-21T21:44:38",337.0,70
477636200,327.0,11.899999618530272,329.7,53.62779166666667,8.146315,"2018-02-21T21:44:48",337.0,70
477636200,327.0,12.0,329.2,53.62831,8.145801666666667,"2018-02-21T21:44:59",337.0,70
477636200,327.0,12.100000381469727,328.7,53.62876333333333,8.145385,"2018-02-21T21:45:08",337.0,70
477636200,327.0,12.300000190734863,329.0,53.62925,8.144875,"2018-02-21T21:45:18",337.0,70
477636200,326.0,12.5,328.8,53.629776666666665,8.144335,"2018-02-21T21:45:29",337.0,70
477636200,326.0,12.600000381469727,327.8,53.630225,8.14386,"2018-02-21T21:45:39",337.0,70
477636200,326.0,12.800000190734863,327.9,53.63072833333333,8.143316666666667,"2018-02-21T21:45:49",337.0,70
477636200,326.0,12.999999999999998,326.5,53.63129166666667,8.142685,"2018-02-21T21:45:59",337.0,70
477636200,326.0,13.100000381469727,326.9,53.631745,8.142175,"2018-02-21T21:46:08",337.0,70
477636200,326.0,13.300000190734863,326.6,53.632266666666666,8.14161,"2018-02-21T21:46:18",337.0,70
