mmsi,heading,sog,cog,lat,lon,timestamp,length,shiptype
538090400,325.99579669558454,7.249999999999999,328.00116,53.628416599999994,8.147055,"2018-01-27T00:57:28",159.0,70
538090400,325.99579669558454,7.449999999999999,328.00116,53.630128299999996,8.1452967,"2018-01-27T00:57:58",159.0,70
538090400,325.99579669558454,7.51,328.00116,53.6304966,8.144915,"2018-01-27T00:58:04",159.0,70
538090400,325.99579669558454,7.51,326.99847,53.6307383,8.14466,"2018-01-27T00:58:08",159.0,70
538090400,325.99579669558454,7.709999999999999,326.99847,53.6346566,8.1405,"2018-01-27T00:59:17",159.0,70
538090400,325.99579669558454,7.76,328.00116,53.6350166,8.1401217,"2018-01-27T00:59:23",159.0,70
538090400,325.99579669558454,7.709999999999999,326.99847,53.6356733,8.139429999999999,"2018-01-27T00:59:34",159.0,70
538090400,325.99579669558454,7.76,328.00116,53.636095,8.138975,"2018-01-27T00:59:40",159.0,70
538090400,323.996173990578,7.76,328.00116,53.6370583,8.137965,"2018-01-27T00:59:56",159.0,70
538090400,323.996173990578,7.76,326.99847,53.63717,8.137839999999999,"2018-01-27T00:59:58",159.0,70
538090400,323.996173990578,7.71,326.00153,53.637281599999994,8.137711699999999,"2018-01-27T01:00",159.0,70
538090400,323.996173990578,7.71,326.00153,53.637448299999996,8.1374833,"2018-01-27T01:00:04",159.0,70
538090400,323.996173990578,7.71,326.00153,53.6375233,8.13738,"2018-01-27T01:00:06",159.0,70
538090400,323.996173990578,7.71,326.00153,53.637629999999994,8.1372617,"2018-01-27T01:00:08",159.0,70
538090400,323.996173990578,7.66,324.99884,53.637751599999994,8.1371267,"2018-01-27T01:00:10",159.0,70
538090400,323.996173990578,7.66,324.0019,53.6378816,8.137015,"2018-01-27T01:00:12",159.0,70
538090400,323.996173990578,7.659999999999999,326.00153,53.638066599999995,8.1367817,"2018-01-27T01:00:17",159.0,70
538090400,323.996173990578,7.659999999999999,326.00153,53.63836,8.136505,"2018-01-27T01:00:23",159.0,70
538090400,323.996173990578,7.659999999999999,326.00153,53.6387,8.1361983,"2018-01-27T01:00:28",159.0,70
538090400,323.996173990578,7.66,324.99884,53.639688299999996,8.134884999999999,"2018-01-27T01:00:46",159.0,70
538090400,323.996173990578,7.659999999999999,326.00153,53.6400766,8.13445,"2018-01-27T01:00:52",159.0,70
538090400,323.996173990578,7.66,324.99884,53.640421599999996,8.134045,"2018-01-27T01:00:58",159.0,70
538090400,323.996173990578,7.66,324.99884,53.640775,8.1336283,"2018-01-27T01:01:04",159.0,70
538090400,323.996173990578,7.66,324.99884,53.6411616,8.13318,"2018-01-27T01:01:10",159.0,70
538090400,323.996173990578,7.659999999999999,326.00153,53.6414766,8.132803299999999,"2018-01-27T01:01:17",159.0,70
538090400,323.996173990578,7.659999999999999,326.00153,53.641826599999995,8.132401699999999,"2018-01-27T01:01:23",159.0,70
538090400,323.996173990578,7.71,324.99884,53.6429933,8.1311283,"2018-01-27T01:01:40",159.0,70
538090400,323.996173990578,7.71,324.99884,53.6433466,8.1307233,"2018-01-27T01:01:46",159.0,70
538090400,323.996173990578,7.71,324.99884,53.643693299999995,8.130334999999999,"2018-01-27T01:01:52",159.0,70
538090400,323.996173990578,7.709999999999999,324.0019,53.6440233,8.129935,"2018-01-27T01:01:58",159.0,70
538090400,323.996173990578,7.71,324.99884,53.644344999999994,8.129515,"2018-01-27T01:02:04",159.0,70
