mmsi,heading,sog,cog,lat,lon,timestamp,length,shiptype
220497000,325.99579669558454,5.8100000000000005,326.99847,53.637493299999996,8.1356533,"2018-02-09T14:49:55",398.0,70
220497000,325.99579669558454,5.960000000000001,326.99847,53.6401666,8.132735,"2018-02-09T14:50:56",398.0,70
220497000,324.99885013205693,5.959999999999999,326.70053,53.641124999999995,8.131715,"2018-02-09T14:51:16",398.0,70
220497000,324.99885013205693,6.0600000000000005,326.5,53.642883299999994,8.1297233,"2018-02-09T14:51:56",398.0,70
220497000,324.99885013205693,6.0600000000000005,325.801,53.6438433,8.1286467,"2018-02-09T14:52:16",398.0,70
220497000,324.99885013205693,6.0600000000000005,325.4973,53.644253299999995,8.128181699999999,"2018-02-09T14:52:25",398.0,70
220497000,324.99885013205693,6.12,325.39993,53.6446616,8.127711699999999,"2018-02-09T14:52:35",398.0,70
220497000,324.99885013205693,6.120000000000001,325.801,53.6465916,8.1255683,"2018-02-09T14:53:16",398.0,70
220497000,324.99885013205693,6.169999999999999,326.00153,53.6470066,8.1250967,"2018-02-09T14:53:25",398.0,70
220497000,324.99885013205693,6.169999999999999,325.60046,53.6479216,8.1240367,"2018-02-09T14:53:46",398.0,70
220497000,324.99885013205693,6.17,326.09894,53.648386599999995,8.1235117,"2018-02-09T14:53:56",398.0,70
220497000,324.99885013205693,6.22,326.29947,53.648849999999996,8.1229883,"2018-02-09T14:54:05",398.0,70
220497000,324.99885013205693,6.2700000000000005,326.29947,53.65164,8.1197967,"2018-02-09T14:55:05",398.0,70
220497000,324.99885013205693,6.2700000000000005,326.09894,53.652155,8.1192133,"2018-02-09T14:55:16",398.0,70
220497000,324.99885013205693,6.2700000000000005,326.70053,53.6568166,8.113961699999999,"2018-02-09T14:56:56",398.0,70
220497000,324.99885013205693,6.2700000000000005,326.20206,53.6572866,8.1134367,"2018-02-09T14:57:05",398.0,70
220497000,324.99885013205693,6.2700000000000005,326.09894,53.657709999999994,8.112963299999999,"2018-02-09T14:57:15",398.0,70
220497000,324.99885013205693,6.2700000000000005,325.801,53.658648299999996,8.111901699999999,"2018-02-09T14:57:35",398.0,70
220497000,324.99885013205693,6.2700000000000005,326.09894,53.659634999999994,8.1107817,"2018-02-09T14:57:56",398.0,70
220497000,324.99885013205693,6.2700000000000005,326.09894,53.6605266,8.109785,"2018-02-09T14:58:15",398.0,70
220497000,324.99885013205693,6.2700000000000005,325.801,53.661088299999996,8.1091467,"2018-02-09T14:58:26",398.0,70
220497000,324.99885013205693,6.27,325.30252,53.661461599999996,8.108715,"2018-02-09T14:58:35",398.0,70
