lat,lon
53.619205,8.15167
53.619281832354574,8.151646282446086
53.62003748761301,8.151316994415689
53.620761123890425,8.150824619594262
53.62144035956401,8.150177577697978
53.62206357272457,8.149386935808444
53.62262010003013,8.148466219175432
53.62310041915762,8.147431179882508
53.62349631173123,8.146299527327958
53.6238010039394,8.145090625132019
53.62400928243496,8.143825159662143
53.6241175835349,8.142524785858509
53.62412405419429,8.141211756435235
53.62402858371095,8.1399085408206
53.623832805618065,8.138637440377382
53.62354006973326,8.13742020650906
53.62315538484188,8.13627766820725
53.62268533299523,8.135229375432298
53.62213795689041,8.13429326444466
53.62152262225854,8.133485350824252
53.6208498576158,8.132819455436362
53.62013117411924,8.132306968032985
53.61937886860945,8.13195665252907
53.6186058132102,8.131774497274566
53.6178252350843,8.131763612868863
53.61705049011507,8.13192417924717
53.616294834384654,8.13225344292307
53.615571197359586,8.132745764412583
53.61489196066453,8.133392715007066
53.61426874622911,8.134183221220049
53.6137122174331,8.13510375442096
53.61323189665192,8.13613856239982
53.61283600232498,8.137269938895061
53.612531308334155,8.138478526472532
53.61232302809903,8.139743647578493
53.61221472537198,8.141043658113668
53.612208253259645,8.142356317493118
53.62295033618056,8.142935795505428
53.650357,8.10777
53.68030875480012,8.086698287514047
53.77008191814815,8.046025325767197
